candidate,county,precinct,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
803,Kossuth,GW- SN,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,Kossuth,EG- GT- HS- SW,0.0,0.0,0.0,2.0,2.0,0.0889,0.0,0.0,0.0,5.0,6.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,Kossuth,AL2,0.0,0.0,0.0,25.0,25.0,0.4444,0.0,0.0,0.0,18.0,19.0,0.3556,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.2667,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,Kossuth,Total,1.0,0.0,0.0,120.0,127.0,2.1335,1.0,0.0,0.0,140.0,157.0,3.1115,0.0,0.0,0.0,0.0,0.0,0.0,83.0,94.0,1.6002,0.0,0.0,0.0,54.0,37.0,0.6223,15.0,7.0,0.0889,34.0,27.0,0.3556,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
807,Lee,Jackson,0.0,0.0,0.0,13.0,13.0,0.28,0.0,0.0,0.0,13.0,13.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.14,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
808,Lee,Keokuk 7,0.0,0.0,0.0,22.0,22.0,0.28,0.0,0.0,0.0,22.0,27.0,0.42,0.0,0.0,0.0,1.0,0.0,0.0,7.0,13.0,0.14,0.0,0.0,0.0,15.0,18.0,0.28,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,Lee,Franklin/Cedar/Marion/Harison,0.0,0.0,0.0,28.0,31.0,0.56,0.0,0.0,0.0,19.0,25.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.28,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
810,Lee,Montrose,0.0,0.0,0.0,17.0,19.0,0.28,0.0,0.0,0.0,31.0,31.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.14,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,0.14,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
811,Lee,Green Bay/Washington,0.0,0.0,0.0,21.0,21.0,0.42,0.0,0.0,0.0,19.0,19.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.28,0.0,0.0,0.0,9.0,11.0,0.28,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,Lee,Keokuk 4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,0.56,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.28,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,Lee,Fort Madison 4,0.0,0.0,0.0,18.0,18.0,0.42,0.0,0.0,0.0,17.0,18.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.28,0.0,0.0,0.0,11.0,11.0,0.14,11.0,11.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0
814,Lee,Charleston/DSM/Van Buren,0.0,0.0,0.0,11.0,12.0,0.28,0.0,0.0,0.0,7.0,7.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.14,0.0,0.0,0.0,6.0,7.0,0.14,6.0,8.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
815,Lee,Keokuk 3,0.0,0.0,0.0,9.0,9.0,0.14,0.0,0.0,0.0,18.0,19.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.14,0.0,0.0,0.0,13.0,14.0,0.28,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
816,Lee,Jefferson,0.0,0.0,0.0,7.0,7.0,0.14,0.0,0.0,0.0,18.0,18.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
817,Lee,Fort Madison 2,0.0,0.0,0.0,13.0,16.0,0.28,0.0,0.0,0.0,36.0,34.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.14,0.0,0.0,0.0,14.0,15.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,Lee,Keokuk 6,0.0,0.0,0.0,12.0,12.0,0.28,0.0,0.0,0.0,11.0,12.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.28,0.0,0.0,0.0,6.0,6.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,Lee,West Point/Pleasant Ridge/Denmark,0.0,0.0,0.0,21.0,21.0,0.56,0.0,0.0,0.0,33.0,35.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.28,0.0,0.0,0.0,16.0,18.0,0.28,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
820,Lee,Fort Madison 5,0.0,0.0,0.0,24.0,25.0,0.42,0.0,0.0,0.0,30.0,35.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,0.56,2.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,Lee,Keokuk 1,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.14,3.0,0.0,0.0,14.0,15.0,0.14,13.0,16.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
822,Lee,Keokuk 2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.42,2.0,0.0,0.0,2.0,5.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,Lee,Keokuk 5,0.0,0.0,0.0,11.0,15.0,0.28,0.0,0.0,0.0,20.0,22.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.28,5.0,0.0,0.0,10.0,13.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,Lee,Fort Madison 1,0.0,0.0,0.0,20.0,20.0,0.14,0.0,0.0,0.0,24.0,24.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,Lee,Total,2.0,0.0,0.0,256.0,261.0,4.76,0.0,0.0,0.0,358.0,388.0,7.14,0.0,0.0,0.0,3.0,0.0,0.0,63.0,65.0,0.98,0.0,0.0,0.0,226.0,236.0,4.06,18.0,0.0,0.0,134.0,128.0,1.96,71.0,40.0,0.56,1.0,0.0,0.0,15.0,17.0,0.0
826,Linn,Otter Creek,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,17.0,19.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,16.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
827,Linn,Hiawatha4,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,9.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Linn,Marion 10,0.0,0.0,0.0,30.0,30.0,0.4395,0.0,0.0,0.0,30.0,33.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,0.8791,1.0,0.0,0.0,25.0,25.0,0.4395,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,Linn,Cedar Rapids 38,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,67.0,1.3186,4.0,0.0,0.0,26.0,31.0,0.4395,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
830,Linn,Hiawatha 2,0.0,0.0,0.0,16.0,21.0,0.4395,0.0,0.0,0.0,19.0,25.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,47.0,58.0,0.8791,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
831,Linn,Marion 09,0.0,0.0,0.0,33.0,36.0,0.4395,0.0,0.0,0.0,23.0,33.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,0.8791,0.0,0.0,0.0,28.0,30.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,Linn,Cedar Rapids 27,0.0,0.0,0.0,26.0,37.0,0.4395,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,65.0,0.8791,6.0,0.0,0.0,34.0,40.0,0.8791,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,Linn,Cedar Rapids 09,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,21.0,49.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,59.0,64.0,0.8791,3.0,0.0,0.0,30.0,32.0,0.4395,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
834,Linn,Cedar Rapids 01,0.0,0.0,0.0,43.0,49.0,0.4395,1.0,0.0,0.0,47.0,57.0,0.4395,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,59.0,60.0,0.8791,0.0,0.0,0.0,29.0,36.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,Linn,Boulder,0.0,0.0,0.0,12.0,12.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
836,Linn,Cedar Rapids 37,1.0,0.0,0.0,33.0,42.0,0.8791,0.0,0.0,0.0,29.0,38.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,55.0,60.0,0.8791,0.0,0.0,0.0,37.0,40.0,0.8791,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
837,Linn,Cedar Rapids 29,0.0,0.0,0.0,30.0,34.0,0.4395,0.0,0.0,0.0,30.0,41.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,45.0,47.0,0.8791,1.0,0.0,0.0,33.0,39.0,0.4395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Linn,Cedar Rapids 43,0.0,0.0,0.0,23.0,26.0,0.4395,0.0,0.0,0.0,18.0,23.0,0.4395,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,51.0,55.0,0.4395,0.0,0.0,0.0,15.0,20.0,0.4395,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,Linn,Cedar Rapids 08,0.0,0.0,0.0,20.0,27.0,0.4395,0.0,0.0,0.0,16.0,21.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0,46.0,0.8791,7.0,0.0,0.0,25.0,28.0,0.4395,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
840,Linn,Cedar Rapids 30,0.0,0.0,0.0,40.0,50.0,0.8791,0.0,0.0,0.0,35.0,45.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,51.0,52.0,0.8791,6.0,0.0,0.0,41.0,51.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
841,Linn,Fayette,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.4395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Linn,Cedar Rapids 22,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,96.0,115.0,0.8791,0.0,0.0,0.0,56.0,83.0,0.8791,21.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
843,Linn,Cedar Rapids 02,0.0,0.0,0.0,38.0,39.0,0.4395,0.0,0.0,0.0,22.0,29.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,52.0,0.8791,4.0,0.0,0.0,34.0,41.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
844,Linn,Cedar Rapids 41,0.0,0.0,0.0,38.0,45.0,0.8791,0.0,0.0,0.0,56.0,63.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,56.0,0.8791,0.0,0.0,0.0,32.0,37.0,0.4395,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
845,Linn,Cedar Rapids 14,0.0,0.0,0.0,27.0,33.0,0.4395,0.0,0.0,0.0,49.0,58.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,44.0,51.0,0.4395,3.0,0.0,0.0,47.0,61.0,0.8791,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
846,Linn,Marion 01,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,25.0,25.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,58.0,58.0,0.8791,0.0,0.0,0.0,28.0,28.0,0.8791,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,Linn,College,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,0.4395,0.0,0.0,0.0,3.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,Linn,Cedar Rapids 32,0.0,0.0,0.0,23.0,23.0,0.4395,0.0,0.0,0.0,24.0,35.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.8791,0.0,0.0,0.0,19.0,19.0,0.4395,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
849,Linn,Cedar Rapids 42,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,51.0,0.8791,0.0,0.0,0.0,34.0,41.0,0.4395,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
850,Linn,Cedar Rapids 19,0.0,0.0,0.0,38.0,43.0,0.4395,0.0,0.0,0.0,47.0,62.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,0.8791,6.0,0.0,0.0,50.0,59.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,Linn,Spring Grove,0.0,0.0,0.0,9.0,9.0,0.4395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,Linn,Cedar Rapids 16,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,67.0,0.8791,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,95.0,101.0,0.8791,0.0,0.0,0.0,53.0,65.0,0.8791,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Linn,Buffalo,0.0,0.0,0.0,11.0,11.0,0.4395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Linn,Cedar Rapids 31,0.0,0.0,0.0,50.0,62.0,0.8791,0.0,0.0,0.0,74.0,88.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,52.0,67.0,0.8791,3.0,0.0,0.0,53.0,65.0,0.8791,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
855,Linn,Marion 06,0.0,0.0,0.0,38.0,52.0,0.8791,0.0,0.0,0.0,47.0,56.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,56.0,57.0,0.8791,0.0,0.0,0.0,41.0,46.0,0.4395,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,Linn,Cedar Rapids 33,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.4395,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,61.0,67.0,1.3186,0.0,0.0,0.0,33.0,43.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
857,Linn,Clinton,0.0,0.0,0.0,11.0,17.0,0.4395,0.0,0.0,0.0,13.0,23.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
858,Linn,Cedar Rapids 39,0.0,0.0,0.0,40.0,47.0,0.8791,0.0,0.0,0.0,44.0,55.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.8791,2.0,0.0,0.0,31.0,37.0,0.8791,5.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0
859,Linn,Cedar Rapids 21,0.0,0.0,0.0,30.0,32.0,0.4395,0.0,0.0,0.0,28.0,28.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,63.0,68.0,1.3186,0.0,0.0,0.0,32.0,35.0,0.8791,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Linn,Jackson,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,12.0,22.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
861,Linn,Cedar Rapids 13,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,43.0,58.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,92.0,99.0,1.3186,2.0,0.0,0.0,53.0,65.0,0.8791,11.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
862,Linn,Linn,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.4395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Linn,Marion 13,0.0,0.0,0.0,43.0,48.0,0.4395,0.0,0.0,0.0,55.0,69.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,0.8791,4.0,0.0,0.0,37.0,42.0,0.4395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,Linn,Mount Vernon South,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,84.0,127.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,140.0,144.0,1.3186,3.0,0.0,0.0,117.0,139.0,0.8791,15.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0
865,Linn,Hiawatha 3,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,41.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,24.0,39.0,0.4395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
866,Linn,Cedar Rapids 40,0.0,0.0,0.0,24.0,25.0,0.4395,0.0,0.0,0.0,23.0,27.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.4395,4.0,0.0,0.0,23.0,26.0,0.4395,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
867,Linn,Cedar Rapids 20,0.0,0.0,0.0,47.0,54.0,0.8791,0.0,0.0,0.0,47.0,55.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0.8791,4.0,0.0,0.0,44.0,51.0,0.4395,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,Linn,Marion 04,0.0,0.0,0.0,16.0,16.0,0.4395,0.0,0.0,0.0,19.0,19.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.4395,0.0,0.0,0.0,14.0,14.0,0.4395,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Linn,Cedar Rapids 36,0.0,0.0,0.0,47.0,61.0,0.8791,0.0,0.0,0.0,46.0,59.0,0.8791,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.8791,9.0,0.0,0.0,65.0,80.0,0.8791,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
870,Linn,Cedar Rapids 07,1.0,0.0,0.0,28.0,29.0,0.4395,0.0,0.0,0.0,37.0,41.0,0.4395,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,42.0,48.0,0.4395,0.0,0.0,0.0,39.0,39.0,0.4395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,Linn,Cedar Rapids 44,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.4395,0.0,0.0,0.0,15.0,17.0,0.4395,11.0,12.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0
872,Linn,Marion 02,0.0,0.0,0.0,31.0,37.0,0.4395,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,41.0,46.0,0.4395,0.0,0.0,0.0,16.0,21.0,0.4395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Linn,Cedar Rapids 10,0.0,0.0,0.0,45.0,45.0,0.4395,0.0,0.0,0.0,50.0,51.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.8791,0.0,0.0,0.0,63.0,63.0,0.8791,0.0,0.0,0.0,57.0,57.0,0.4395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,Linn,Cedar Rapids 24,3.0,0.0,0.0,77.0,82.0,0.8791,0.0,0.0,0.0,72.0,72.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,93.0,99.0,0.8791,0.0,0.0,0.0,67.0,69.0,0.4395,0.0,0.0,0.0,115.0,116.0,0.8791,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,Linn,Cedar Rapids 12,1.0,0.0,0.0,76.0,84.0,0.8791,5.0,0.0,0.0,65.0,67.0,0.4395,0.0,0.0,0.0,0.0,0.0,0.0,75.0,84.0,0.8791,0.0,0.0,0.0,83.0,86.0,0.8791,4.0,0.0,0.0,60.0,67.0,0.4395,4.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,0.0
